id,is_confirmed,is_payment_verified,is_fulfilled,state,registered_date,date_from,date_to,adult_count,child_count,infant_count,travel_type,price,discount,final_price,buy_price,reservation_type,cancellation_state,payment_currency_unit,currency_book,original_sell_price,utm_campaign,is_utm_campaign,total_room_nights,booking_price,booking_date,user_id,hotel_id,hotel_rank,hotel_stars,hotel_accommodation_type,net_commission_revenue_eur,cost_of_rooms_eur,gross_booking_revenue_eur,is_credit_booking,os,sum_room_adult,sum_room_children,sum_room_extra_bed,room_id,book_from_recommendation,city_id
72492549,1,1,1,draft,2022-06-08 20:28:48.210000,2022-06-08,2022-06-09,0,0,0,,1780000,0,1780000,1638000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1780000.0,,0,2,1780000,2022-06-09,0,38,37.0,4.0,Hotel,28.9795918367347,334.285714285714,363.265306122449,0,desktop,4,2.0,0.0,556,0,3
72489537,1,1,1,draft,2022-06-08 20:25:34.291000,2022-06-09,2022-06-10,0,0,0,,1504000,0,1504000,1410000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1504000.0,,0,1,1504000,2022-06-09,0,236,35.0,4.0,Hotel,19.1836734693878,287.755102040816,306.938775510204,0,desktop,3,1.0,1.0,390,0,2
72488878,1,1,1,draft,2022-06-08 20:25:05.372000,2022-06-19,2022-06-22,0,0,0,,2100000,0,2100000,1785000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2100000.0,,0,3,2100000,2022-06-09,0,120,74.0,3.0,Hotel,64.2857142857143,364.285714285714,428.571428571429,0,desktop,4,1.0,0.0,1183,0,10
72488639,1,1,1,draft,2022-06-08 20:21:53.228000,2022-06-11,2022-06-12,0,0,0,,800000,0,800000,704000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",800000.0,,0,1,800000,2022-06-09,0,535,71.0,3.0,Hotel,19.5918367346939,143.673469387755,163.265306122449,0,desktop,2,1.0,0.0,1430,0,3
72488412,1,1,1,draft,2022-06-08 20:21:43.407000,2022-06-08,2022-06-09,0,0,0,,300000,0,300000,255000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",300000.0,,0,1,300000,2022-06-09,0,503,60.0,1.0,Hotel,9.18367346938776,52.0408163265306,61.2244897959184,0,desktop,1,0.0,0.0,2288,0,3
72483385,1,1,1,draft,2022-06-08 20:14:38.924000,2022-06-10,2022-06-11,0,0,0,,580000,0,580000,493000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",580000.0,,0,1,580000,2022-06-09,0,20,67.0,2.0,Hotel,17.7551020408163,100.612244897959,118.367346938776,0,desktop,2,1.0,1.0,598,0,0
72481096,1,1,1,draft,2022-06-08 20:13:44.974000,2022-06-21,2022-06-22,0,0,0,,1615000,0,1615000,1140000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1615000.0,,0,1,1615000,2022-06-09,0,131,18.0,5.0,Hotel,96.9387755102041,232.65306122449,329.591836734694,0,desktop,2,1.0,1.0,177,0,3
72479859,1,1,1,draft,2022-06-08 20:13:38.676000,2022-06-22,2022-06-23,0,0,0,,1565000,0,1565000,1410000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1565000.0,9425640717,1,1,1565000,2022-06-09,0,236,35.0,4.0,Hotel,31.6326530612245,287.755102040816,319.387755102041,0,desktop,3,1.0,1.0,390,0,2
72478620,1,1,1,draft,2022-06-08 19:58:38.276000,2022-07-05,2022-07-08,0,0,0,,8667000,0,8667000,8185500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",8667000.0,,0,3,8667000,2022-06-09,0,211,16.0,5.0,Hotel,98.2653061224489,1670.51020408163,1768.77551020408,0,desktop,2,1.0,1.0,355,0,1
72478096,1,1,1,draft,2022-06-08 19:57:43.220000,2022-06-09,2022-06-11,0,0,0,,3230000,0,3230000,2964000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",3230000.0,,0,2,3230000,2022-06-09,0,72,6.0,5.0,Hotel,54.2857142857142,604.897959183673,659.183673469388,0,desktop,2,1.0,1.0,91,0,3
72490209,1,1,1,draft,2022-06-08 20:26:20.792000,2022-06-15,2022-06-18,0,0,0,,450000,0,450000,387000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",450000.0,,0,3,450000,2022-06-09,0,627,64.0,3.0,Hotel,12.8571428571428,78.9795918367347,91.8367346938775,0,desktop,2,1.0,0.0,1949,0,4
72475211,1,1,1,draft,2022-06-08 19:45:22.685000,2022-06-09,2022-06-10,0,0,0,,450000,0,450000,400000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",450000.0,,0,1,450000,2022-06-09,0,73,46.0,1.0,Hotel,10.2040816326531,81.6326530612245,91.8367346938775,0,desktop,2,1.0,0.0,92,0,3
72472737,1,1,1,draft,2022-06-08 19:43:07.106000,2022-06-08,2022-06-09,0,0,0,,4050000,0,4050000,3442500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",4050000.0,,0,3,4050000,2022-06-09,0,2,38.0,3.0,Hotel,123.979591836735,702.551020408163,826.530612244898,0,desktop,9,3.0,3.0,2,0,2
72472249,1,1,1,draft,2022-06-08 19:31:10.824000,2022-06-08,2022-06-09,0,0,0,,750000,0,750000,637500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",750000.0,,0,1,750000,2022-06-09,0,120,74.0,3.0,Hotel,22.9591836734694,130.102040816327,153.061224489796,0,desktop,2,1.0,0.0,1751,0,10
72477970,1,1,1,draft,2022-06-08 19:54:05.621000,2022-06-09,2022-06-10,0,0,0,,2413000,0,2413000,2193850,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2413000.0,,0,1,2413000,2022-06-09,0,191,35.0,5.0,Hotel,44.7244897959184,447.724489795918,492.448979591837,0,desktop,2,1.0,1.0,1646,0,34
72469018,1,1,1,draft,2022-06-08 18:53:06.110000,2022-06-09,2022-06-12,0,0,0,,4050000,0,4050000,3442500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",4050000.0,9425640852,1,3,4050000,2022-06-08,0,175,99.0,2.0,Apartments,123.979591836735,702.551020408163,826.530612244898,0,desktop,3,1.0,0.0,1981,0,1
72467397,1,1,1,draft,2022-06-08 18:37:51.239000,2022-06-09,2022-06-10,0,0,0,,190000,0,190000,167200,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",190000.0,,0,1,190000,2022-06-08,0,148,,0.0,Guesthouse,4.6530612244898,34.1224489795918,38.7755102040816,0,desktop,3,1.0,0.0,728,0,0
72465961,1,1,1,draft,2022-06-08 18:13:25.765000,2022-07-12,2022-07-13,0,0,0,,2547000,0,2547000,2405500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2547000.0,,0,1,2547000,2022-06-08,0,211,16.0,5.0,Hotel,28.8775510204082,490.918367346939,519.795918367347,0,desktop,2,1.0,1.0,355,0,1
72464276,1,1,1,draft,2022-06-08 18:04:43.629000,2022-06-11,2022-06-17,0,0,0,,1140000,0,1140000,980400,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1140000.0,,0,6,1140000,2022-06-08,0,627,64.0,3.0,Hotel,32.5714285714286,200.081632653061,232.65306122449,0,desktop,3,1.0,0.0,2174,0,4
72464218,1,1,1,draft,2022-06-08 18:00:45.408000,2022-06-11,2022-06-12,0,0,0,,566800,0,566800,481780,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",566800.0,,0,1,566800,2022-06-08,0,343,99.0,3.0,Hotel,17.3510204081633,98.3224489795918,115.673469387755,0,desktop,3,1.0,0.0,694,0,31
72463830,1,1,1,draft,2022-06-08 17:51:35.275000,2022-06-08,2022-06-10,0,0,0,,516000,0,516000,500000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",516000.0,,0,2,516000,2022-06-08,0,355,47.0,2.0,Hotel,3.26530612244898,102.040816326531,105.30612244898,0,desktop,3,1.0,0.0,2015,0,4
72460439,1,1,1,draft,2022-06-08 17:47:10.340000,2022-06-08,2022-06-09,0,0,0,,1560000,0,1560000,1530000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1560000.0,,0,1,1560000,2022-06-08,0,161,80.0,5.0,Hotel,6.12244897959181,312.244897959184,318.367346938775,0,desktop,2,1.0,0.0,549,0,40
72460182,1,1,1,draft,2022-06-08 17:26:17.980000,2022-06-08,2022-06-09,0,0,0,,250000,0,250000,237500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",250000.0,10923665751,1,1,250000,2022-06-08,0,679,99.0,2.0,BudgetRoom,2.55102040816327,48.469387755102,51.0204081632653,0,desktop,1,0.0,0.0,2410,0,1
72459718,1,1,1,draft,2022-06-08 17:16:01.819000,2022-06-10,2022-06-11,0,0,0,,2171000,0,2171000,1962000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2171000.0,,0,1,2171000,2022-06-08,0,69,35.0,5.0,Hotel,42.6530612244898,400.408163265306,443.061224489796,0,desktop,2,1.0,1.0,86,0,10
72458581,1,1,1,draft,2022-06-08 17:11:55.448000,2022-06-08,2022-06-09,0,0,0,,825000,0,825000,742500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",825000.0,,0,1,825000,2022-06-08,0,71,92.0,3.0,Hotel,16.8367346938776,151.530612244898,168.367346938776,0,desktop,2,1.0,1.0,896,0,26
72457837,1,1,1,draft,2022-06-08 17:11:49.488000,2022-06-22,2022-06-26,0,0,0,,1312000,0,1312000,1160000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1312000.0,,0,4,1312000,2022-06-08,0,398,36.0,3.0,Hotel,31.0204081632653,236.734693877551,267.755102040816,0,desktop,2,1.0,0.0,1088,0,1
72456548,1,1,1,draft,2022-06-08 17:10:16.565000,2022-06-08,2022-06-10,0,0,0,,1800000,0,1800000,1700000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1800000.0,,0,2,1800000,2022-06-08,0,119,48.0,3.0,Hotel,20.4081632653061,346.938775510204,367.34693877551,0,desktop,2,1.0,0.0,996,0,3
72451520,1,1,1,draft,2022-06-08 17:05:43.601000,2022-06-08,2022-06-09,0,0,0,,5700000,0,5700000,5580000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",5700000.0,,0,1,5700000,2022-06-08,0,55,4.0,5.0,Hotel,24.4897959183672,1138.77551020408,1163.26530612245,0,desktop,2,0.0,1.0,2177,0,4
72450690,1,1,1,draft,2022-06-08 17:00:23.359000,2022-06-12,2022-06-13,0,0,0,,1147000,0,1147000,1080000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1147000.0,15544649457,1,1,1147000,2022-06-08,0,137,22.0,4.0,Hotel,13.6734693877551,220.408163265306,234.081632653061,0,desktop,1,0.0,0.0,188,0,3
72466030,1,1,1,draft,2022-06-08 18:37:44.227000,2022-06-29,2022-07-03,0,0,0,,4200000,0,4200000,3528000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",4200000.0,,0,4,4200000,2022-06-08,0,188,49.0,0.0,Hotel,137.142857142857,720.0,857.142857142857,0,desktop,3,0.0,0.0,279,0,10
72447933,1,1,1,draft,2022-06-08 16:58:24.782000,2022-06-08,2022-06-09,0,0,0,,1100000,0,1100000,1011500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1100000.0,,0,1,1100000,2022-06-08,0,395,84.0,4.0,Hotel,18.0612244897959,206.428571428571,224.489795918367,0,desktop,2,1.0,1.0,1672,0,37
72447595,1,1,1,draft,2022-06-08 16:57:21.205000,2022-06-08,2022-06-09,0,0,0,,3600000,0,3600000,3221500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",3600000.0,,0,1,3600000,2022-06-08,0,22,13.0,5.0,Hotel,77.2448979591836,657.448979591837,734.69387755102,0,desktop,2,1.0,2.0,1271,0,1
72442272,1,1,1,draft,2022-06-08 16:55:55.349000,2022-06-10,2022-06-12,0,0,0,,1304000,0,1304000,1147520,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1304000.0,,0,2,1304000,2022-06-08,604,156,81.0,1.0,Hotel,31.934693877551,234.187755102041,266.122448979592,0,android,3,1.0,0.0,2411,0,3
72441944,1,1,1,draft,2022-06-08 16:54:45.974000,2022-06-08,2022-06-09,0,0,0,,615000,0,615000,596700,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",615000.0,,0,1,615000,2022-06-08,0,330,99.0,3.0,Hotel,3.73469387755102,121.775510204082,125.510204081633,0,desktop,2,1.0,1.0,1249,0,64
72440297,1,1,1,draft,2022-06-08 16:54:31.092000,2022-06-08,2022-06-09,0,0,0,,1000000,0,1000000,966450,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1000000.0,,0,1,1000000,2022-06-08,0,58,63.0,3.0,Hotel,6.84693877551021,197.234693877551,204.081632653061,0,desktop,2,1.0,1.0,489,0,2
72434966,1,1,1,draft,2022-06-08 16:44:52.091000,2022-06-08,2022-06-09,0,0,0,,830000,0,830000,828750,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",830000.0,,0,1,830000,2022-06-08,0,480,99.0,3.0,Hotel,0.255102040816325,169.132653061224,169.387755102041,0,desktop,4,1.0,1.0,1797,0,78
72434045,1,1,1,draft,2022-06-08 16:43:09.234000,2022-06-09,2022-06-10,0,0,0,,455000,0,455000,420000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",455000.0,,0,1,455000,2022-06-08,0,371,67.0,2.0,Hotel,7.14285714285715,85.7142857142857,92.8571428571429,0,desktop,2,1.0,1.0,1527,0,20
72432628,1,1,1,draft,2022-06-08 16:43:07.465000,2022-06-08,2022-06-09,0,0,0,,455000,0,455000,420000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",455000.0,,0,1,455000,2022-06-08,0,371,67.0,2.0,Hotel,7.14285714285715,85.7142857142857,92.8571428571429,0,desktop,2,1.0,1.0,792,0,20
72431208,1,1,1,draft,2022-06-08 16:42:11.143000,2022-06-10,2022-06-11,0,0,0,,1550000,0,1550000,1317500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1550000.0,,0,1,1550000,2022-06-08,0,44,72.0,4.0,Hotel,47.4489795918367,268.877551020408,316.326530612245,0,desktop,4,1.0,2.0,715,0,17
72428455,1,1,1,draft,2022-06-08 16:42:03.199000,2022-06-11,2022-06-13,0,0,0,,2974000,0,2974000,2800000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2974000.0,Product_airplane_D,1,2,2974000,2022-06-08,0,137,22.0,4.0,Hotel,35.5102040816327,571.428571428571,606.938775510204,0,desktop,2,1.0,2.0,948,0,3
72428202,1,1,1,draft,2022-06-08 16:39:56.045000,2022-06-22,2022-06-24,0,0,0,,798000,0,798000,736000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",798000.0,,0,2,798000,2022-06-08,0,548,7.0,5.0,Hotel,12.6530612244898,150.204081632653,162.857142857143,0,desktop,2,0.0,0.0,1500,0,4
72427799,1,1,1,draft,2022-06-08 16:38:17.756000,2022-06-08,2022-06-09,0,0,0,,2779000,0,2779000,2501550,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2779000.0,,0,1,2779000,2022-06-08,0,282,56.0,5.0,Hotel,56.6224489795918,510.520408163265,567.142857142857,0,desktop,4,1.0,1.0,1496,0,10
72426566,1,1,1,draft,2022-06-08 16:36:49.391000,2022-06-22,2022-06-24,0,0,0,,798000,0,798000,736000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",798000.0,,0,2,798000,2022-06-08,0,548,7.0,5.0,Hotel,12.6530612244898,150.204081632653,162.857142857143,0,desktop,2,0.0,0.0,1500,0,4
72426506,1,1,1,draft,2022-06-08 16:36:09.335000,2022-06-09,2022-06-10,0,0,0,,544000,0,544000,512500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",544000.0,,0,1,544000,2022-06-08,0,165,97.0,0.0,TraditionalHouse,6.42857142857143,104.591836734694,111.020408163265,0,desktop,2,1.0,1.0,2412,0,42
72423702,1,1,1,draft,2022-06-08 16:35:10.491000,2022-06-11,2022-06-12,0,0,0,,3522000,0,3522000,3346138,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",3522000.0,,0,1,3522000,2022-06-08,0,125,24.0,5.0,Hotel,35.8902040816328,682.885306122449,718.775510204082,0,desktop,3,1.0,1.0,1764,0,1
72419688,1,1,1,draft,2022-06-08 16:29:03.732000,2022-06-11,2022-06-15,0,0,0,,3600000,0,3600000,3400000,b2b-credit,,rials,"{""euro"": 12100, ""dollar"": 10406}",,,0,4,3600000,2022-06-08,605,119,48.0,3.0,Hotel,40.8163265306122,693.877551020408,734.69387755102,1,desktop,2,1.0,0.0,996,0,3
72438037,1,1,1,draft,2022-06-08 16:51:10.378000,2022-06-08,2022-06-09,0,0,0,,1650000,0,1650000,1620000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1650000.0,,0,1,1650000,2022-06-08,0,529,91.0,3.0,Hotel,6.12244897959187,330.612244897959,336.734693877551,0,desktop,4,1.0,2.0,1648,0,15
72416547,1,1,1,draft,2022-06-08 16:08:50.580000,2022-06-16,2022-06-19,0,0,0,,2394000,0,2394000,2154600,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2394000.0,,0,3,2394000,2022-06-08,0,106,33.0,0.0,PassengerHouse,48.8571428571428,439.714285714286,488.571428571429,0,desktop,4,1.0,0.0,266,0,1
72415967,1,1,1,draft,2022-06-08 15:55:22.904000,2022-06-09,2022-06-11,0,0,0,,2990000,0,2990000,2718200,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2990000.0,,0,2,2990000,2022-06-08,606,86,75.0,3.0,Apartments,55.469387755102,554.734693877551,610.204081632653,0,android,3,1.0,0.0,109,0,12
72411927,1,1,1,draft,2022-06-08 15:52:10.290000,2022-06-16,2022-06-18,0,0,0,,1680000,0,1680000,1377600,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1680000.0,,0,4,1680000,2022-06-08,0,248,98.0,0.0,Apartments,61.7142857142857,281.142857142857,342.857142857143,0,desktop,4,2.0,0.0,419,0,13
72410396,1,1,1,draft,2022-06-08 15:33:42.954000,2022-06-08,2022-06-09,0,0,0,,530000,0,530000,500000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",530000.0,,0,1,530000,2022-06-08,0,16,93.0,3.0,Hotel,6.12244897959184,102.040816326531,108.163265306122,0,desktop,2,1.0,0.0,17,0,1
72409039,1,1,1,draft,2022-06-08 15:32:19.951000,2022-06-13,2022-06-16,0,0,0,,8700000,0,8700000,8265000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",8700000.0,,0,6,8700000,2022-06-08,0,21,14.0,4.0,Hotel,88.7755102040817,1686.73469387755,1775.51020408163,0,desktop,6,2.0,0.0,462,0,1
72406315,1,1,1,draft,2022-06-08 15:21:23.202000,2022-06-16,2022-06-17,0,0,0,,602000,0,602000,598000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",602000.0,,0,1,602000,2022-06-08,0,445,90.0,2.0,Hotel,0.816326530612244,122.040816326531,122.857142857143,0,desktop,6,1.0,0.0,2413,0,21
72406186,1,1,1,draft,2022-06-08 15:20:30.347000,2022-06-09,2022-06-10,0,0,0,,1770000,0,1770000,1557600,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1770000.0,,0,1,1770000,2022-06-08,0,74,20.0,5.0,Hotel,43.3469387755102,317.877551020408,361.224489795918,0,desktop,2,1.0,0.0,1133,0,3
72398192,1,1,1,draft,2022-06-08 15:09:51.825000,2022-07-06,2022-07-09,0,0,0,,2766000,0,2766000,2613750,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",2766000.0,10797536870,1,3,2766000,2022-06-08,0,263,23.0,5.0,Hotel,31.0714285714286,533.418367346939,564.489795918367,0,desktop,1,0.0,0.0,456,0,0
72397503,1,1,1,draft,2022-06-08 15:08:13.242000,2022-06-11,2022-06-12,0,0,0,,570000,0,570000,541500,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",570000.0,,0,1,570000,2022-06-08,0,584,95.0,3.0,Hotel,5.81632653061224,110.510204081633,116.326530612245,0,desktop,2,1.0,0.0,2391,0,6
72395278,1,1,1,draft,2022-06-08 15:07:30.671000,2022-06-15,2022-06-21,0,0,0,,9900000,0,9900000,9405000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",9900000.0,,0,6,9900000,2022-06-08,0,128,29.0,5.0,Hotel,101.020408163265,1919.38775510204,2020.40816326531,0,desktop,2,1.0,1.0,196,0,34
72437629,1,1,1,draft,2022-06-08 16:49:49.548000,2022-06-10,2022-06-11,0,0,0,,1011000,0,1011000,981000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1011000.0,,0,1,1011000,2022-06-08,0,187,70.0,4.0,Hotel,6.12244897959184,200.204081632653,206.326530612245,0,desktop,3,1.0,1.0,590,0,13
72394915,1,1,1,draft,2022-06-08 14:48:19.301000,2022-06-08,2022-06-09,0,0,0,,510000,0,510000,474300,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",510000.0,,0,1,510000,2022-06-08,0,356,52.0,2.0,Hotel,7.28571428571428,96.7959183673469,104.081632653061,0,desktop,1,0.0,0.0,748,0,3
72394357,1,1,1,draft,2022-06-08 14:25:32.640000,2022-06-12,2022-06-15,0,0,0,,3900000,0,3900000,3432000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",3900000.0,,0,3,3900000,2022-06-08,607,74,20.0,5.0,Hotel,95.5102040816327,700.408163265306,795.918367346939,0,android,2,1.0,1.0,717,0,3
72393939,1,1,1,draft,2022-06-08 14:06:58.018000,2022-06-18,2022-06-19,0,0,0,,498000,0,498000,448200,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",498000.0,,0,1,498000,2022-06-08,0,344,31.0,1.0,Apartments,10.1632653061224,91.469387755102,101.632653061224,0,desktop,1,0.0,0.0,1676,0,1
72436659,1,1,1,draft,2022-06-08 16:49:22.630000,2022-06-08,2022-06-09,0,0,0,,1199000,0,1199000,1159000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1199000.0,,0,1,1199000,2022-06-08,0,41,86.0,3.0,Hotel,8.16326530612247,236.530612244898,244.69387755102,0,desktop,4,1.0,2.0,396,0,15
72393714,1,1,1,draft,2022-06-08 14:03:48.113000,2022-06-28,2022-07-01,0,0,0,,984000,0,984000,870000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",984000.0,,0,3,984000,2022-06-08,0,398,36.0,3.0,Hotel,23.265306122449,177.551020408163,200.816326530612,0,desktop,2,1.0,0.0,1088,0,1
72393341,1,1,1,draft,2022-06-08 13:59:16.394000,2022-06-22,2022-06-25,0,0,0,,984000,0,984000,870000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",984000.0,,0,3,984000,2022-06-08,0,398,36.0,3.0,Hotel,23.265306122449,177.551020408163,200.816326530612,0,desktop,2,1.0,0.0,1088,0,1
72391467,1,1,1,draft,2022-06-08 13:58:24.179000,2022-06-10,2022-06-14,0,0,0,,6400000,0,6200000,6000000,b2b-normal,,rials,"{""euro"": 12100, ""dollar"": 10406}",,,0,4,6200000,2022-06-08,608,139,1.0,5.0,Hotel,40.8163265306123,1224.48979591837,1265.30612244898,0,desktop,3,1.0,1.0,796,0,4
72390649,1,1,1,draft,2022-06-08 13:44:03.393000,2022-06-11,2022-06-12,0,0,0,,1836000,0,1836000,1664832,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1836000.0,,0,2,1836000,2022-06-08,0,628,71.0,4.0,Hotel,34.9322448979592,339.761632653061,374.69387755102,0,desktop,2,0.0,0.0,2115,0,35
72389615,1,1,1,draft,2022-06-08 13:39:51.618000,2022-06-08,2022-06-09,0,0,0,,1205000,0,1205000,1080000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1205000.0,,0,1,1205000,2022-06-08,0,353,89.0,5.0,Hotel,25.5102040816327,220.408163265306,245.918367346939,0,desktop,1,0.0,0.0,2414,0,69
72387572,1,1,1,draft,2022-06-08 12:49:23.267000,2022-06-11,2022-06-13,0,0,0,,976000,0,976000,858880,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",976000.0,,0,2,976000,2022-06-08,0,33,38.0,3.0,Hotel,23.9020408163265,175.281632653061,199.183673469388,0,desktop,2,1.0,0.0,1616,0,1
72387411,1,1,1,draft,2022-06-08 12:43:36.294000,2022-06-08,2022-06-09,0,0,0,,210000,0,210000,168000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",210000.0,,0,1,210000,2022-06-08,0,680,99.0,1.0,Hotel,8.57142857142857,34.2857142857143,42.8571428571429,0,desktop,1,0.0,0.0,2415,0,99
72385599,1,1,1,draft,2022-06-08 12:32:17.285000,2022-06-08,2022-06-09,0,0,0,,965000,0,965000,917000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",965000.0,,0,1,965000,2022-06-08,0,528,80.0,5.0,Hotel,9.79591836734696,187.142857142857,196.938775510204,0,desktop,2,1.0,0.0,1466,0,1
72382992,1,1,1,draft,2022-06-08 12:29:07.668000,2022-06-08,2022-06-09,0,0,0,,838000,0,838000,830000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",838000.0,,0,1,838000,2022-06-08,0,130,39.0,4.0,Hotel,1.63265306122449,169.387755102041,171.020408163265,0,desktop,1,0.0,0.0,637,0,1
72378615,1,1,1,draft,2022-06-08 12:23:19.754000,2022-06-08,2022-06-09,0,0,0,,1159000,0,1159000,765452,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1159000.0,,0,1,1159000,2022-06-08,0,15,65.0,4.0,Hotel,80.3159183673469,156.214693877551,236.530612244898,0,desktop,2,1.0,0.0,706,0,3
72377563,1,1,1,draft,2022-06-08 12:21:01.819000,2022-06-12,2022-06-14,0,0,0,,5472000,0,5472000,5168000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",5472000.0,,0,2,5472000,2022-06-08,609,211,16.0,5.0,Hotel,62.0408163265306,1054.69387755102,1116.73469387755,0,android,2,1.0,2.0,580,0,1
72375314,1,1,1,draft,2022-06-08 12:20:52.279000,2022-06-08,2022-06-09,0,0,0,,1800000,0,1800000,1530000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1800000.0,,0,2,1800000,2022-06-08,0,2,38.0,3.0,Hotel,55.1020408163265,312.244897959184,367.34693877551,0,desktop,4,2.0,0.0,335,0,2
72375273,1,1,1,draft,2022-06-08 12:18:43.044000,2022-06-08,2022-06-09,0,0,0,,719000,0,719000,654000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",719000.0,,0,1,719000,2022-06-08,0,410,15.0,4.0,Hotel,13.265306122449,133.469387755102,146.734693877551,0,desktop,2,1.0,0.0,905,0,4
72368655,1,1,1,draft,2022-06-08 12:15:13.215000,2022-06-08,2022-06-10,0,0,0,,1444000,0,1444000,1425000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1444000.0,,0,2,1444000,2022-06-08,0,610,,3.0,Hotel,3.87755102040819,290.816326530612,294.69387755102,0,desktop,1,0.0,0.0,1842,0,1
72365142,1,1,1,draft,2022-06-08 11:46:30.337000,2022-06-09,2022-06-10,0,0,0,,1300000,0,1300000,1270000,b2c,,rials,"{""euro"": 12100, ""dollar"": 10406}",1300000.0,,0,1,1300000,2022-06-08,0,341,89.0,3.0,Hotel,6.12244897959181,259.183673469388,265.30612244898,0,desktop,4,1.0,1.0,1795,0,67
